time	distance_tree	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012.73956195395	1884.43549638573	2040.47496197494	1891.90658717923	2490.17705915193	2034.439668099	2029.86004425302	2053.00729111668	2152.77949809212	2047.11613268109	2032.53040533555	2039.10926892676	2520.70006313556	2315.75456556925	2012.79131739196	1907.24015615817	2423.76061108701	1940.80742189566	1923.95962692777	2300.61740490657	2035.14179473299	1981.51645235614	1996.30106625268	1878.09673793184	1941.20271107646	2302.73108919477	2712.76857354191	2108.00208224204	2028.32986472081	2225.62163356161	2632.0165736085	2030.21894088489	1999.84694315094	1967.60695770685	2020.8856216554	2095.87366468966	2077.92761843416	2084.58814395682	2128.63284126592	2297.27335256196	2061.80122941493	2071.42369707407	2221.61120134328	2388.75129386753	2327.35701029275	1954.82162735191
2012.94534946609	1890.74483255466	2063.8030364094	1893.20655914779	2531.52994836343	2044.15269954765	2044.43712484123	2107.61260582988	2162.78371242524	2050.24773861668	2093.80046132615	2049.28303415265	2642.65671767644	2346.03437654829	2199.60149615962	1908.22099339288	2428.8211699586	1944.11775256225	1931.48491823664	2307.6995183119	2039.54247076959	1997.43212400368	2006.23521270817	1883.59720195762	1950.76972174829	2363.63460305521	2713.61695461363	2113.06381949304	2033.01067647906	2238.72543109278	2669.51141277157	2042.58338450142	2001.97385997396	1975.63893908543	2033.3755448677	2106.3062881733	2088.63997558192	2091.73258304844	2138.85784840917	2354.63325118108	2084.47148432696	2082.00344240694	2247.49902590348	2426.71037926169	2342.02303185081	1976.13575214559
2013.15113697822	1897.05251451006	2087.08720292751	1894.50644140393	2572.92042067182	2053.85797344569	2058.99690628077	2145.82085356119	2172.7868475404	2053.37995451868	2155.10010604727	2059.45601278805	2765.07664762515	2459.94156468105	2388.84941759794	1909.20185754678	2433.88207481826	1947.42739655459	1965.72646855879	2314.7834058101	2054.57131652696	2013.34010228311	2016.16275596282	1906.73710073278	1960.33685455451	2424.59659137602	2714.46537972192	2118.12489031684	2046.97455941084	2251.84338836563	2706.97326208627	2054.96023834312	2004.1007784079	1983.6692470202	2047.69427678348	2116.73919087803	2099.34862446434	2098.88111747514	2149.08004966499	2412.05806148849	2107.1003883779	2105.28149748863	2273.39142807977	2464.73621016561	2356.67555678951	1997.41481604031
2013.35692449036	1910.30372398341	2110.32727345512	1895.80623392931	2647.75461598246	2063.55547602079	2073.53934256607	2209.24144389093	2182.78890210189	2058.28591072703	2216.42912364725	2069.6282038918	2946.44785384236	2504.39839888583	2456.2375179546	1910.18274861379	2438.94332544693	1950.73635350669	1999.99793282559	2321.86906564475	2070.65231291564	2029.24037005712	2026.08368509018	1936.44447695886	1969.90409861355	2485.61659915582	2726.00730032088	2125.51271047999	2060.93188794589	2264.97547084171	2744.40194215448	2067.3494742477	2006.22769845182	1991.69787974841	2062.0298856095	2127.17237246534	2110.05355943645	2106.03374182553	2159.2994410969	2469.54583359517	2129.68776982039	2128.60035646834	2299.28839290856	2502.8284004099	2371.3145523714	2018.65866721996
2013.56271200249	1952.95359303952	2133.52305950389	1908.71810113072	2791.42791236753	2073.24519348766	2088.06438762875	2211.56497065313	2192.78987477416	2075.90125141735	2277.78729834779	2079.79960652283	3155.52611471312	2505.66805103956	2518.99437190796	1911.16366658702	2444.00492162529	1954.04462305229	2034.29917583	2328.95649605904	2086.75466290755	2045.13291017759	2035.99798915509	1966.08980760787	1979.47144304344	2546.69417174959	3186.91978049158	2152.05494182881	2074.88264922605	2278.1216440255	2776.68841581394	2079.75106408498	2008.35462010564	1999.72483550686	2076.38232435083	2137.60583259673	2120.75477485075	2113.19045069194	2169.51601876702	2527.09461740855	2152.23345653932	2151.95984672962	2325.18990542733	2540.98656473727	2385.93998581945	2039.86715363956
2013.76849951462	1995.45445379835	2156.67437217197	1984.5480076637	2933.81495541002	2082.9271120487	2102.57199533733	2213.88883783681	2202.78976422117	2093.54025823288	2339.17441442548	2089.97021973998	3362.8550734287	2506.93778606013	2581.93475251273	1912.14461146088	2449.06686313425	1966.02850038984	2068.63006249872	2337.00473603999	2102.87830220187	2064.71346201148	2045.90565721361	1995.67277826361	1989.03887696201	2607.82885484651	3944.10826237152	2178.57872979362	2088.82683038653	2291.28187346226	2796.90580786259	2092.16497975661	2015.57984073285	2007.75011253194	2090.75154606981	2146.42372942775	2139.75411755102	2120.35123867013	2179.72977873602	2584.70246241564	2174.7372760528	2175.35979606259	2351.09595067443	2579.21031880688	2400.5518243173	2061.04012302605
2013.97428702676	2037.80512565602	2179.78102214598	2060.09846050327	3074.88071014816	2092.60121789382	2120.85801579533	2216.21298263877	2212.7885691068	2111.20285800507	2400.59025619481	2117.93314917138	3534.8811468868	2508.20760391718	2645.05681008684	1913.12558322851	2454.1291497546	2024.57743699825	2102.99045789274	2365.99107844536	2119.02316659216	2089.84430769897	2055.8066783128	2025.19307369744	1998.60638948702	2669.02019444863	4701.82643774246	2205.08384529434	2102.76441855453	2304.456124739	2817.15649313071	2104.59119319654	2042.89946552174	2015.77370905964	2105.13750388559	2154.63214250246	2162.01885375902	2127.51610035955	2195.64179496237	2603.6567725542	2197.1990555136	2198.80003266599	2377.00651368884	2617.49927919868	2415.15003500925	2082.17742287893
2014.18007453889	2037.80512565602	2179.78102214598	2060.09846050327	3214.58967395331	2092.60121789382	2172.750634895	2607.62815506817	2222.78628809464	2128.88897767777	2462.0346079896	2210.25153045179	3606.01943040898	2555.8155516342	2708.35870351089	1914.10658188429	2459.19178126721	2094.98271805491	2137.38022720621	2481.95537129655	2135.18919196632	2114.92458200198	2055.8066783128	2025.19307369744	2008.17396973581	2730.26773684772	5456.23706213849	2205.08384529434	2195.57578370959	2317.64436348467	2837.44034794061	2117.02967637087	2226.86299640464	2023.79562332533	2119.54015097519	2162.84583081353	2184.32427921326	2134.68503036309	2399.93359342855	2616.57806612088	2197.1990555136	2222.2803851474	2402.92157950977	2655.85306341698	2429.73458500042	2082.17742287893
2014.38586205103	2037.80512565602	2179.78102214598	2060.09846050327	3352.90587855255	2134.77003443518	2315.09475894494	3208.79114114892	2232.78291984817	2146.5985443104	2523.50725414573	2402.60289872527	3676.95022435225	2629.36186997838	2771.83860024537	1915.08760742181	2464.25475745295	2165.78494713356	2158.02355321486	2595.91591758499	2151.37631430701	2139.95405727617	2055.8066783128	2025.19307369744	2017.7416068256	2776.3511623974	6203.30076868122	2231.46506692389	2311.30318653865	2330.84655536948	2857.75724884609	2138.86431330137	2566.4409318584	2031.81585356428	2133.95944057282	2171.06478634264	2206.6702250629	2141.85802328756	2808.30607681367	2629.51039874742	2197.1990555136	2245.80068252436	2428.84113317667	2694.27128989432	2444.30544135685	2082.17742287893
2014.59164956316	2037.80512565602	2179.78102214598	2060.09846050327	3471.38358507714	2167.21768353276	2458.60226540698	3853.35234402025	2242.77846303049	2164.33148507801	2585.00797898225	2672.11555847222	3747.66996692438	2775.97473447512	2835.49467634148	1916.0686598347	2469.3180780927	2236.97901326117	2182.93791816405	2719.31510893551	2194.89543941772	2164.93250533218	2055.8066783128	2025.19307369744	2027.30928987307	2778.15305397701	6938.67658760326	2348.10383810526	2427.7267160826	2344.06266610577	2878.10707263105	2467.28108000239	2775.34089927292	2206.44144766283	2176.59038991826	2179.28900107794	2229.0565228025	2149.035073743	2863.58936115514	2645.26598287622	2207.75863615895	2269.36075422454	2454.76515972873	2732.75357799458	2458.86257110544	2082.17742287893
2014.7974370753	2037.80512565602	2187.2929293855	2060.09846050327	3473.77380625556	2212.70125264133	2603.24567112641	4497.99818014307	2252.77291630459	2190.02631202141	2646.5365667837	2943.70915096386	3818.17508338609	3562.47878239824	3021.21269372216	1917.0497391166	2474.38174296729	2308.55983863475	2237.53589279685	2843.49700061953	2259.8788337962	2189.85969743812	2055.8066783128	2025.19307369744	2036.87700799488	2779.95477353459	7657.6158196917	2465.79630010374	2544.82635401893	2357.29266144754	2898.4896963119	2936.30442551916	2777.01912341273	2530.79806623876	2295.42460614285	2187.51846701455	2251.48300427262	2156.21617634322	2918.65546736196	2668.30633026507	2248.95815630706	2758.7360064613	2480.6936442049	2771.29954801636	2473.40594123431	2082.17742287893
2015.00322458743	2037.80512565602	2261.06501349212	2060.09846050327	3476.16443752307	2315.29595529348	2748.99783603342	5140.66040886539	2372.03468336418	2421.67645938605	2708.09280178097	3101.3772098716	3888.46198576486	3564.74763610633	3555.33095444619	1918.03084526142	2479.44575185778	2380.52237890069	2292.08452405781	2968.4462032972	2299.74792075224	2214.73540432132	2452.22966680049	2025.19307369744	2046.44475030705	2781.75632101406	8354.85137335386	2584.51810091903	2662.5821649345	2370.53650719073	2918.90499713714	3147.14565083057	2779.93852511395	2857.04189697157	2414.66375278493	2195.75317615382	2273.94950166119	2163.40132570559	2973.50227617797	2691.36166470073	2298.1205640601	3883.00237411684	2506.62657164337	2809.90882119546	2487.93551869261	2082.17742287893
2015.20901209956	2037.80512565602	2393.52018930635	2060.09846050327	3478.55547868564	2424.25510377378	2884.20877558559	5779.20044607391	2648.4522031601	2654.20125515683	2743.84339925461	3165.59152177973	3958.52707258451	3567.01628637198	3565.9680688554	1919.0119782628	2848.86153394358	2452.86162340383	2346.58345968571	3094.14747022278	2314.26533414482	2480.99566072459	2997.12711967638	2147.77991639711	2056.01250592507	2783.55769635233	9024.48805493771	2704.24512776155	2748.06917746564	2370.53650719073	2918.90499713714	3495.71561433925	3753.31420019949	2934.21926200265	2821.4051369114	2203.99312050333	2273.94950166119	2163.40132570559	3028.12765669922	2714.43186128691	2588.48093667959	5002.84361832256	2532.56392708159	2865.60671061971	2502.45127039082	2082.17742287893
2015.4147996117	2037.80512565602	2526.86889164544	2060.09846050327	3480.94692955353	2533.60223515638	3016.76325187172	6411.37118892597	2845.26844376592	2887.57572305644	2835.00386954961	3229.70074719835	4028.36672860825	3569.2847330887	3576.60901212728	1919.99313811464	3067.4761292486	2525.57259540557	2401.03234696912	3220.58569849501	2333.44481777393	2957.97575380257	3423.25940392031	2400.99255099082	2065.58026396419	2785.35889948733	9659.90477941304	2800.18488151723	2760.40546249406	2370.53650719073	2918.90499713714	3802.83782666353	5460.81710325059	3010.16279574945	3497.7942337726	2211.88865999018	2273.94950166119	2163.40132570559	3082.5294664403	2737.5167951824	2875.55109319187	6106.79513522648	2558.5056955559	2968.44792871432	2516.9531632009	2416.32978189376
2015.62058712383	2221.74564861082	2661.08469226885	2125.45035399311	3483.33878993475	2643.33119372358	3251.55752536758	7034.77683926016	3715.21942398607	3113.43736498342	2961.55146368265	3293.70274713268	4097.97732459697	3622.67893602407	3594.58988738633	1920.97432481083	3289.46614272738	2598.65035227261	2666.7327803718	3808.97128335179	2449.67812740264	3410.65864441203	3810.68004891981	2655.95781980272	2334.86744882624	2796.94440535147	10253.68772645	2809.45015550475	3027.3220858075	2370.53650719073	2918.90499713714	3847.44334659738	7126.24119919782	3012.70542660868	3586.03481190753	2243.01145449611	2273.94950166119	2230.63368466688	3136.70555140528	2760.61634159875	3074.20847379282	7182.19340060541	2580.44522253213	8859.49008223667	2531.44116395618	2640.6917009763
2015.82637463597	2361.29984642694	2691.67416563592	3119.56418436566	3485.73105964314	2719.39709289077	3330.02026324719	7646.83071734005	3992.1515624694	3135.01497171285	3094.87078176797	3357.59537714381	4167.35521708287	3696.00811627817	3675.95241512686	1921.9555383449	3419.33792112904	3516.19417862421	2784.24141236747	4058.46680424336	2674.10574302731	3643.24856360838	4088.03394651957	3610.57674565591	3483.13897633094	3433.12517966017	10596.0569713416	4027.8422766589	3346.41501629316	2370.53650719073	3114.78793848283	3883.81933138732	8701.17070221928	3038.85424299902	3718.98291448438	2339.77261925002	2686.36714333763	2339.04713618378	3190.6537461665	2917.33084684668	3078.95690158269	8214.499866007	3439.54988122321	10857.5774782273	2545.91523945159	2705.07916548567
2016.0321621481	2392.6364741719	2703.08732644357	3307.02580572012	3520.56295391375	2781.81741196041	3408.0684605808	8244.71150283681	4508.36640088691	3202.32209783252	3227.40610994814	3421.37648708931	4236.49674815772	3769.2460656581	3757.12621142428	1922.93677871064	3471.59547505668	5350.23283365958	2902.5150390415	5685.18286400196	2694.0859788987	3729.44296037248	4218.62851961546	3656.26089273217	3518.29846394679	5656.72923258849	10645.1966040162	4063.09735733372	3634.85696981945	2389.69588448249	4758.62724059109	3919.20824572423	10124.1903480022	3153.71277711092	3851.74490884304	2436.3424152751	4135.12289581357	2489.02823865307	3244.37187394797	2931.88910057372	4329.1531942551	9186.59687812916	3446.91997916517	10903.4111893381	2560.37535644374	2769.63067337824
2016.23794966024	2495.69690652384	2714.4973862611	3863.04995852022	3560.30807657541	2844.35435720147	3485.69612625513	8825.31905889945	5025.04331442893	3781.391623926	3359.01816959645	3491.81483253887	4305.3982452778	4667.79807861493	3838.10667838243	1923.91804590184	3742.11504321497	7067.97222652085	3694.08328900843	7221.29321543063	2714.05663198778	3815.42740806001	4565.1352702124	3701.92076919479	3553.54167563404	10334.4511286305	10694.265591571	4098.37317530949	3729.20217734222	2450.65129086801	6361.19319494553	3954.63980682807	10572.8277609201	3268.9440165493	4406.69388703201	2549.36018539328	5568.4386061758	2636.64224628667	3297.85774671661	2946.43319846368	5710.44434495059	10078.1555211847	3454.28599944581	10949.1860666805	2574.82148165113	2834.3445952239
2016.44373717237	2598.53320614701	3689.46304513821	4757.93208306526	3600.10107918318	2907.00582457622	3565.7920942543	9385.23208377887	5541.11646918988	3823.19012472109	3476.09360685216	3568.0805876039	4374.05602108377	5748.09665232945	3918.88920272343	1969.62510545259	3792.45793471749	8602.50040352171	4484.21166528055	8615.03331172968	2734.01760009737	3901.196471665	5110.5587513743	3747.55622081683	3588.86807086207	10578.414972096	10743.2633446787	4133.66962429332	3823.31060247379	2499.60203677264	7878.83287890525	3990.11354520257	10625.7565334926	3384.53496442211	5063.21160294498	2700.4973414783	6960.03207888667	2644.82602912613	3351.10916527892	2960.96310674489	7053.69953474634	10350.4066951849	3461.6479364718	10994.9016582088	2736.30315103846	2902.51545735252
2016.64952468451	2701.13622515858	5591.29400745517	5644.03558709316	3639.94131225412	2969.7697147309	3647.97587102509	9920.67138940553	6055.49863178533	3864.87054306108	3489.33018182126	3612.02910421597	4443.51939576362	6795.27545887025	4304.93960301683	2112.46624548057	3842.72470399999	9705.59400823741	5259.01461409713	9804.88185370543	2909.30598289794	3986.74469659621	5647.58851799644	3798.65386537607	3700.76732071143	10633.3664187815	10792.1892723056	4168.98659809142	3917.17516976642	3392.71704162173	9257.244868618	4025.62899174781	10678.6097441741	3500.47266957559	5719.0363314494	2852.7326766395	8278.84984639286	10300.4728097133	3394.80558959732	10613.5602629842	8331.5326265613	10405.7781422701	3817.02484872094	11040.5575107212	2900.33255287269	3005.33271110171
2016.85531219664	3624.4553296382	7439.2292341993	6512.73829240397	3838.83268388702	5892.888580146	3730.08402474328	10427.4746819375	6567.06883000915	3906.43197893396	3502.55371720783	3679.88090146086	4646.31308293679	7796.27513757084	5245.74698381527	2253.89726251409	3933.42712952421	9765.73856650287	6013.9138773939	9873.54492422788	3162.56026069535	4072.06660759143	6174.67966796519	3904.56606355855	4601.33683059078	10688.234652824	10841.0427816968	4204.32399060663	4010.78877776171	3399.89742589933	10062.248127824	4061.18567774547	10731.3867206673	4078.54019693815	6371.68741663472	3003.60761944357	9486.56622836101	10359.8615087377	3412.59115130117	10674.7549732518	9510.48451578221	10461.0619708902	4885.8051512318	11086.1531698488	2965.2147976198	3107.80753284852
2017.06109970877	5529.46783992803	9157.12801252332	7354.43784128124	4564.42835158497	10484.2122383185	3812.11188457568	10697.7405783194	7074.65952970845	6560.94440008709	3574.85964399017	3819.40769428902	4796.10751971355	8736.48015557809	6164.84615556456	4839.3126148311	4050.72235965951	9825.98074087617	6744.00342519987	9934.14598440061	3371.11478637389	4157.15670765764	6690.20880670516	4027.24636693542	5501.58774926316	10743.0189067484	10889.8232783614	4239.68169583635	4104.14429721716	3407.07893044447	10122.3765099655	8319.30275576231	10784.086788737	5286.71009144411	7018.56315390555	3152.6217882812	10014.5777349402	10419.140185088	3963.88212951375	10735.8507686648	10251.0986616713	10516.2573651556	5941.85617661541	11131.6881800458	3337.79103430375	3209.93019584948
2017.26688722091	7366.05789680164	10480.4485629643	8158.26015450853	5285.83075784936	10556.634048522	4430.88182106488	10760.5165544535	7577.04328217677	9364.03541263136	3929.70972642844	3975.43277522328	4808.25389946689	9599.41672707436	7054.65063015902	7688.55581071654	4204.74288062499	9886.31970592746	7443.97075343275	9994.85293914327	3688.17386496785	4242.00947703532	7192.46120021202	4149.43035149282	6395.45745329949	10797.7184107408	10938.5301660578	7350.06655979525	4197.23456937153	3414.26155412753	10182.3543372015	10686.2257420851	10836.709272187	6479.40202130737	7656.89267239993	3299.72398116948	10083.9413376499	10478.3077346904	4704.80781826699	10796.8466335915	10320.6468620461	10571.3635065935	6974.26092784897	11177.1620845794	4707.05993261433	3311.69092215469
2017.47267473304	9059.18317329452	10556.6932465168	8911.79845820786	5999.90799417198	10628.9095902326	10039.0977748996	10823.2535806763	8072.91884203167	11027.4629787162	5154.70443077326	4130.79413599267	4836.23268538698	10366.7175106782	7906.88691411011	8599.67806675846	4446.08371479002	9946.75463804435	8108.03688680066	10055.6648706756	4438.35171319623	4326.61937218963	7679.61975003235	5310.77870871848	7276.4779783925	10852.3323926228	10987.1628467806	10167.9569395599	4290.05240425246	3443.6609735537	10242.180061942	10759.1554185287	10889.2534928393	7640.62687920818	8283.68511583913	3363.1786234078	10153.1715458283	10537.3630494208	5440.0623065228	10857.7415490854	10390.0629624872	10626.3795741213	7970.63453096633	11222.5744255206	6068.03342753111	3413.07988016741
2017.67846224518	10103.8711489831	10632.7777934866	9236.54237035792	6703.3030083448	10701.0370763386	11103.7770908612	10885.9512698832	8560.896827889	11079.242942484	6355.83876629196	4285.45899606206	5088.31802149303	10620.8236200587	8712.42054399165	8673.46882978568	4685.53363017497	10007.2847154175	8729.92724879196	10116.5808634408	5838.85965015202	5221.21220765394	8149.7565852728	6499.35714088378	8137.55008569953	10906.8600778255	11035.7207207466	10440.8165141549	5312.82884842776	3650.93972942808	10301.8521292932	10831.9325732804	10941.7187705131	8751.90098647851	8895.67679580817	5591.25263205646	10222.266804776	10596.3050170681	6166.21554451597	10918.53449284	10459.345422457	10681.3047440203	8916.56029537545	11267.9247437345	7396.97156813391	3514.08718228645
2017.88424975731	10193.7368104805	10708.7001561322	9321.27649946858	7392.35760538048	10773.0147124333	11192.7676732107	10948.6092344123	9039.48510570545	11131.1226826187	7515.95825486453	4439.3943470562	6790.54795261501	10704.0022701102	9461.14455156468	8747.38706806354	5588.57147412845	10067.9091180264	9302.89072824823	10177.6000040941	7173.14313412119	6212.68313136374	8600.82834060659	7648.33788661359	8970.7018984956	10961.3006893659	11084.2031863834	10496.1249956673	10955.0288466775	3650.93972942808	10361.3689770366	10904.5553444492	10994.104423005	9791.20440511546	9489.27796397692	7760.57186995025	10291.2255537604	10655.1325213013	6879.56175321129	10979.224439145	10528.4926955244	10736.1381899118	9795.05513177734	11313.2125788724	8666.34093800513	3614.7028826376
2018.09003726945	10283.3975150983	10784.4582780595	9405.77001597655	8063.03284048289	10844.8406967115	11281.5234322935	11011.2270860082	9507.07422746399	11183.1013817984	8615.10046763497	7812.03970969539	8403.72491077325	10787.366000841	10141.9782243588	8821.43146072745	7236.71088826539	10128.6270276225	9766.42694326658	10238.7213814884	8411.86974900791	7169.84932648601	9030.67648008979	8737.99591713732	9766.84157136149	11015.6534478231	11132.6096403159	10551.3767347112	11451.5451205692	3650.93972942808	10420.7290356104	10977.0218623804	11046.4097660693	10732.066230769	10060.5223506226	9733.88355735067	10360.0462259325	10713.8444416363	7576.03327203168	11039.8103588444	10597.5032292813	10790.8790827331	10370.8028209973	11358.4374693621	9842.76280045402	8441.11135274119
2018.29582478158	10372.8501979275	10860.0500940918	9490.01949111562	8710.82832680307	10916.5132198718	11370.0408503514	11073.8044357874	9961.92346720289	11235.1782253188	9629.50189353242	10524.7333307269	9872.12031373856	10870.9126191044	10577.568851272	8895.6006900389	8754.88390528126	10189.4376277117	9885.11756193409	10299.9440866595	9520.97968348367	8082.2051500996	9437.03430070342	9744.72575222782	10515.5290156577	11069.9175713163	11180.9394773563	10606.5712526558	11557.267024594	5727.08316163164	10479.930728097	11049.3302495561	11098.6341134002	10956.7621992092	10605.024779157	10702.14297705	10428.7272482491	10772.4396534072	8251.11146027944	11100.291219296	10666.3754652628	10845.5265907153	10486.4924134098	11403.5989524009	10704.7701550779	10314.6437570217
2018.50161229372	10462.091779806	10935.4735301448	9574.02147723357	9330.70583021491	10988.0304650217	11458.3163909792	11136.3408942018	10402.1482723061	11287.3524010863	10349.3569272019	10661.2586896415	11125.9418262008	10954.6399385208	10706.5599431731	8969.8934413265	10083.7705693869	10250.3401035354	10004.1703180845	10361.2672128084	10291.404622943	8938.03589456373	9817.54245003273	10368.6853773879	11175.0916976454	11124.0922754832	11229.192090492	10661.7080699354	11662.6703878589	8423.37500808881	10538.9724702116	11121.4786204984	11150.7767766133	11078.357157191	11117.9550480522	10825.836185174	10497.2670413966	10830.9170277372	8899.73886633175	11160.6659843327	10735.1078388713	10900.0798793614	10601.7702538513	11448.6965639471	10834.0280553077	10434.6798346124
2018.70739980585	10551.1191670221	11010.7265031104	9657.77250761798	9917.02676736586	11059.3906075907	11546.346498858	11198.8360710049	10825.7102962664	11339.6230996104	10503.3721096965	10798.2803195028	11222.7513005428	11038.5457793918	10836.0420333834	9044.30840292453	10725.7900373732	10311.3336420497	10123.5792159903	10422.6898552828	10445.2603013848	9724.27143212417	10135.7091327371	10503.553252274	11333.6533299948	11178.1767734597	11277.3668708763	10716.7867060281	11767.7496015912	10295.66850034	10597.8526702961	11193.4650816811	11202.8370652294	11199.5235301706	11480.1070350424	10949.0430251652	10565.6640197212	10889.2754315131	9516.24093020471	11220.9336142254	10803.6987793043	10954.538111427	10716.6283078891	11493.7298387128	10963.001450668	10554.3220775299
2018.91318731798	10639.929251033	11085.8069207461	9741.26909634006	10456.1199288047	11130.5918152467	11634.1275995059	11261.2895752165	11230.4115946508	11391.9895139963	10655.9157843308	10935.7886854643	11318.8985166318	11122.6279686059	10966.0060098063	9118.84426610692	10903.0737274813	10372.4174319034	10243.3382839435	10484.2111115566	10599.7674072077	10426.5344994886	10326.9132632653	10638.0429850648	11491.5432938016	11232.1702758603	11325.4632078182	10771.8066794348	11872.4990230469	10483.3070490011	10656.5697293167	11265.2877314454	11254.8142866578	11320.2526332604	11660.1581627166	11071.7534316671	10633.9165911619	10947.5137273615	10094.2713124564	11281.0930656482	10872.1467094866	11008.9004469002	10831.0584838814	11538.6983101568	11091.6843697011	10673.5626828368
2019.11897483012	10728.5189081976	11160.7126815714	9824.50773811777	10711.0756730602	11201.632247818	11721.6560990508	11323.7010150881	11608.3173102802	11444.450839934	10806.9474947775	11073.7742989081	11414.3719076795	11206.8843395322	11096.4428084466	9193.49972501745	11081.2147093205	10433.5906634148	10363.4415737451	10545.8300812073	10754.9116627916	10720.3671884487	10519.0784011275	10772.1463858455	11648.7438584789	11286.0719907601	11373.4804887734	10826.7675076585	11976.9129749027	10669.9674450194	10715.1220408651	11336.9446599213	11306.7077461807	11440.5357200045	11839.2725190488	11193.9572617233	10702.0231571867	11005.6307736267	10483.571915454	11341.1432916443	10940.4500460061	11063.1660429843	10945.0526320523	11583.6015104778	11220.0708115044	10792.3937962132
2019.32476234225	10816.8849995277	11235.4416747733	9907.48490819949	10964.1896185003	11272.5100572222	11808.9283840227	11386.0699980688	11920.8999305	11497.006275689	10956.4261200628	11212.2277164127	11509.1597870699	11291.3127319065	11227.3434127809	9268.27347659719	11260.1912189889	10494.8525285471	10483.8831601176	10607.5458658928	10910.6788726318	10972.1773535117	10712.1785801232	10905.8552164388	11805.237139248	11339.8811236772	11421.4180993359	10881.6687071839	12080.9857447016	10855.6191773087	10773.5079911641	11408.4339489569	11358.5167469393	11560.363981202	12017.4220748672	11315.644293644	10769.9821127356	11063.6254243513	10763.7709640423	11401.083241595	11008.6071990539	11117.3340540809	11058.6025436718	11628.4389706084	11348.1547440041	10910.8075108451
2019.53054985439	10905.0243704529	11309.9917801161	9990.19706226665	11215.383419871	11343.2233873988	11895.9408211676	11448.3961307703	12231.0735837649	11549.6550220902	11104.3098788219	11351.1395385272	11603.2503490831	11375.910991706	11358.6988529597	9343.16422050685	11439.9816353814	10556.202220882	10604.6571400398	10669.3575693255	11067.0549213862	11225.7909234471	10906.1880057129	11039.1611883496	11961.0050925713	11393.5968775565	11469.2754232302	10936.5097934576	12184.7115843498	11040.2314091669	10831.7259590769	11479.7536720511	11410.2405899191	11679.7285438533	12194.5785060815	11436.8042260382	10837.7918461647	11121.4965292584	11041.6027170502	11460.9118611894	11076.6165723686	11171.4036317741	11171.6999503421	11673.2102202084	11475.930102284	11028.7958664113
2019.73633736652	10905.0243704529	11309.9917801161	9990.19706226665	11215.383419871	11343.2233873988	11895.9408211676	11448.3961307703	12231.0735837649	11549.6550220902	11104.3098788219	11351.1395385272	11603.2503490831	11375.910991706	11358.6988529597	9343.16422050685	11439.9816353814	10556.202220882	10604.6571400398	10669.3575693255	11067.0549213862	11225.7909234471	10906.1880057129	11039.1611883496	11961.0050925713	11393.5968775565	11469.2754232302	10936.5097934576	12184.7115843498	11040.2314091669	10831.7259590769	11479.7536720511	11410.2405899191	11679.7285438533	12194.5785060815	11436.8042260382	10837.7918461647	11121.4965292584	11041.6027170502	11460.9118611894	11076.6165723686	11171.4036317741	11171.6999503421	11673.2102202084	11475.930102284	11028.7958664113
2019.94212487866	10905.0243704529	11309.9917801161	9990.19706226665	11215.383419871	11343.2233873988	11895.9408211676	11448.3961307703	12231.0735837649	11549.6550220902	11104.3098788219	11351.1395385272	11603.2503490831	11375.910991706	11358.6988529597	9343.16422050685	11439.9816353814	10556.202220882	10604.6571400398	10669.3575693255	11067.0549213862	11225.7909234471	10906.1880057129	11039.1611883496	11961.0050925713	11393.5968775565	11469.2754232302	10936.5097934576	12184.7115843498	11040.2314091669	10831.7259590769	11479.7536720511	11410.2405899191	11679.7285438533	12194.5785060815	11436.8042260382	10837.7918461647	11121.4965292584	11041.6027170502	11460.9118611894	11076.6165723686	11171.4036317741	11171.6999503421	11673.2102202084	11475.930102284	11028.7958664113
2020.14791239079	10905.0243704529	11309.9917801161	9990.19706226665	11215.383419871	11343.2233873988	11895.9408211676	11448.3961307703	12231.0735837649	11549.6550220902	11104.3098788219	11351.1395385272	11603.2503490831	11375.910991706	11358.6988529597	9343.16422050685	11439.9816353814	10556.202220882	10604.6571400398	10669.3575693255	11067.0549213862	11225.7909234471	10906.1880057129	11039.1611883496	11961.0050925713	11393.5968775565	11469.2754232302	10936.5097934576	12184.7115843498	11040.2314091669	10831.7259590769	11479.7536720511	11410.2405899191	11679.7285438533	12194.5785060815	11436.8042260382	10837.7918461647	11121.4965292584	11041.6027170502	11460.9118611894	11076.6165723686	11171.4036317741	11171.6999503421	11673.2102202084	11475.930102284	11028.7958664113
